trade_date,code,name,close,pct_chg,amount,turnover_rate,attack_k,days_since_attack,retains_attack_close,center_not_falling_5d,volume_contracting_5d,range_contracting_5d,pre_ignition_window,scan_score
2026-08-21,001338,永顺泰,8.86,-3.169,150835100.0,,False,2.0,False,True,False,False,False,1
2026-08-21,688197,首药控股,37.71,-3.208,143843230.0,,False,1.0,False,True,False,False,False,1
2026-08-21,000059,华锦股份,4.71,-3.285,325766286.0,,False,2.0,False,True,False,False,False,1
2026-08-21,301196,唯科科技,87.37,-3.288,645040458.0,,False,4.0,False,True,False,False,False,1
2026-08-21,000713,国投丰乐,5.88,-3.289,101841074.0,,False,3.0,False,True,False,False,False,1
2026-08-21,301276,嘉曼服饰,20.21,-3.301,47027581.0,,False,4.0,False,True,False,False,False,1
2026-08-21,600222,太龙药业,7.84,-3.329,176619790.0,,False,4.0,False,True,False,False,False,1
2026-08-21,300976,达瑞电子,58.0,-3.333,433080148.0,,False,1.0,False,True,False,False,False,1
2026-08-21,600367,红星发展,34.68,-3.371,1658657540.0,,False,3.0,False,True,False,False,False,1
2026-08-21,688692,达梦数据,240.09,-3.384,288306083.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300339,润和软件,36.23,-3.438,996519394.0,,False,3.0,False,True,False,False,False,1
2026-08-21,301618,长联科技,33.2,-3.46,80752175.0,,False,2.0,False,True,False,False,False,1
2026-08-21,603629,利通电子,125.97,-3.523,4313479823.0,,False,5.0,False,True,False,False,False,1
2026-08-21,688569,铁科轨道,18.45,-3.605,46172464.0,,False,2.0,False,True,False,False,False,1
2026-08-21,002262,恩华药业,21.95,-3.686,288238961.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300505,川金诺,19.27,-3.746,328394186.0,,False,3.0,False,True,False,False,False,1
2026-08-21,600327,大东方,4.08,-3.774,230677196.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300596,利安隆,43.3,-3.778,208227030.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300485,赛升药业,9.91,-3.786,157174876.0,,False,1.0,False,True,False,False,False,1
2026-08-21,603400,华之杰,48.85,-3.801,259977373.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002543,万和电气,7.31,-3.816,205841070.0,,False,2.0,False,True,False,False,False,1
2026-08-21,001368,通达创智,23.42,-3.819,76130353.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002658,雪迪龙,7.55,-3.822,73195147.0,,False,5.0,False,True,False,False,False,1
2026-08-21,603801,志邦家居,6.95,-3.873,546822233.0,,False,1.0,False,True,False,False,False,1
2026-08-21,000517,荣安地产,2.37,-4.049,105958486.0,,False,1.0,False,True,False,False,False,1
2026-08-21,000421,南京公用,5.64,-4.082,193690560.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300087,ST荃银,5.47,-4.203,93070227.0,,False,3.0,False,True,False,False,False,1
2026-08-21,000560,我爱我家,2.23,-4.292,553192907.0,,False,2.0,False,True,False,False,False,1
2026-08-21,603089,正裕工业,9.57,-4.3,109031523.0,,False,4.0,False,True,False,False,False,1
2026-08-21,002819,东方中科,20.91,-4.302,96230510.0,,False,3.0,False,True,False,False,False,1
2026-08-21,920012,创达新材,53.8,-4.339,81113097.0,,False,4.0,False,True,False,False,False,1
2026-08-21,688690,纳微科技,43.4,-4.342,563406003.0,,False,1.0,False,True,False,False,False,1
2026-08-21,000716,黑芝麻,4.8,-4.382,225988463.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300487,蓝晓科技,66.89,-4.388,651279635.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688247,宣泰医药,9.76,-4.407,108774565.0,,False,5.0,False,True,False,False,False,1
2026-08-21,688286,敏芯股份,49.0,-4.446,464028837.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688635,长进光子,321.36,-4.491,868148652.0,,False,5.0,False,True,False,False,False,1
2026-08-21,301301,川宁生物,9.02,-4.55,235351341.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688205,德科立,159.36,-4.569,2035279673.0,,False,3.0,False,True,False,False,False,1
2026-08-21,603848,好太太,13.03,-4.612,90881461.0,,False,2.0,False,True,False,False,False,1
2026-08-21,600127,金健米业,8.2,-4.651,2334481868.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002637,赞宇科技,11.53,-4.711,344000331.0,,False,1.0,False,True,False,False,False,1
2026-08-21,603334,丰倍生物,32.67,-4.724,110552802.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688177,百奥泰,20.71,-4.782,102083891.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688278,特宝生物,61.88,-4.785,518006527.0,,False,2.0,False,True,False,False,False,1
2026-08-21,688710,益诺思,95.25,-4.845,378082992.0,,False,1.0,False,True,False,False,False,1
2026-08-21,601952,苏垦农发,8.44,-4.955,226074974.0,,False,3.0,False,True,False,False,False,1
2026-08-21,603285,键邦股份,35.65,-4.959,402605880.0,,False,4.0,False,True,False,False,False,1
2026-08-21,600645,中源协和,20.03,-4.981,393671684.0,,False,3.0,False,True,False,False,False,1
2026-08-21,688192,迪哲医药,59.0,-5.068,538007693.0,,False,1.0,False,True,False,False,False,1
2026-08-21,000020,深华发Ａ,11.74,-5.093,297765068.0,,False,2.0,False,True,False,False,False,1
2026-08-21,300314,戴维医疗,13.11,-5.137,223739285.0,,False,4.0,False,True,False,False,False,1
2026-08-21,000526,学大教育,35.6,-5.193,349265784.0,,False,2.0,False,True,False,False,False,1
2026-08-21,000911,*ST广糖,4.91,-5.212,52560629.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300511,雪榕生物,5.61,-5.236,276707513.0,,False,3.0,False,True,False,False,False,1
2026-08-21,603177,德创环保,10.42,-5.273,148517503.0,,False,3.0,False,True,False,False,False,1
2026-08-21,603376,大明电子,26.9,-5.282,131859449.0,,False,1.0,False,True,False,False,False,1
2026-08-21,301190,善水科技,19.74,-5.324,253511608.0,,False,1.0,False,True,False,False,False,1
2026-08-21,301277,新天地,10.59,-5.362,116424930.0,,False,2.0,False,True,False,False,False,1
2026-08-21,300765,石药创新,49.0,-5.369,2962139563.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300725,药石科技,51.46,-5.37,1612258584.0,,False,1.0,False,True,False,False,False,1
2026-08-21,301060,兰卫医学,11.5,-5.428,438667826.0,,False,5.0,False,True,False,False,False,1
2026-08-21,002820,桂发祥,9.4,-5.433,352726509.0,,False,5.0,False,True,False,False,False,1
2026-08-21,000998,隆平高科,8.35,-5.543,480488345.0,,False,3.0,False,True,False,False,False,1
2026-08-21,920866,绿亨科技,6.05,-5.616,28806162.0,,False,3.0,False,True,False,False,False,1
2026-08-21,600536,中国软件,33.9,-5.702,1553022909.0,,False,3.0,False,True,False,False,False,1
2026-08-21,603207,小方制药,23.46,-5.707,135968875.0,,False,2.0,False,True,False,False,False,1
2026-08-21,688127,蓝特光学,65.73,-5.831,826614354.0,,False,4.0,False,True,False,False,False,1
2026-08-21,002907,华森制药,14.26,-5.875,391304330.0,,False,4.0,False,True,False,False,False,1
2026-08-21,600598,北大荒,12.52,-5.935,814911804.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300112,万讯自控,9.32,-5.954,442024964.0,,False,1.0,False,True,False,False,False,1
2026-08-21,600354,敦煌种业,6.43,-5.994,551050047.0,,False,3.0,False,True,False,False,False,1
2026-08-21,920425,乐创技术,14.56,-6.004,68605011.0,,False,1.0,False,True,False,False,False,1
2026-08-21,600313,农发种业,6.5,-6.069,764188842.0,,False,2.0,False,True,False,False,False,1
2026-08-21,920159,农大科技,28.39,-6.18,39184552.0,,False,3.0,False,True,False,False,False,1
2026-08-21,301130,西点药业,31.38,-6.188,430611251.0,,False,2.0,False,True,False,False,False,1
2026-08-21,002030,达安基因,5.6,-6.198,355366152.0,,False,1.0,False,True,False,False,False,1
2026-08-21,920729,永顺生物,6.94,-6.216,14466534.0,,False,1.0,False,True,False,False,False,1
2026-08-21,603127,昭衍新药,49.27,-6.277,2589876762.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688382,益方生物,20.0,-6.586,658271936.0,,False,1.0,False,True,False,False,False,1
2026-08-21,603458,勘设股份,9.2,-6.694,181091406.0,,False,4.0,False,True,False,False,False,1
2026-08-21,688315,诺禾致源,15.95,-6.725,497813381.0,,False,1.0,False,True,False,False,False,1
2026-08-21,600649,城投控股,3.88,-6.731,358708853.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300318,博晖创新,4.98,-6.742,130746496.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002385,大北农,3.18,-6.745,577890617.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688152,麒麟信安,33.1,-6.866,219999910.0,,False,2.0,False,True,False,False,False,1
2026-08-21,300705,九典制药,11.57,-6.919,284803374.0,,False,5.0,False,True,False,False,False,1
2026-08-21,688266,泽璟制药,128.71,-6.961,1134744189.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002940,昂利康,26.39,-7.11,568720001.0,,False,1.0,False,True,False,False,False,1
2026-08-21,920083,金戈新材,41.04,-7.149,254380857.0,,False,2.0,False,True,False,False,False,1
2026-08-21,002081,金 螳 螂,5.15,-7.207,2128232618.0,,False,3.0,False,True,False,False,False,1
2026-08-21,688276,百克生物,17.36,-7.215,366983575.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300684,中石科技,84.1,-7.246,2086649394.0,,False,3.0,False,True,False,False,False,1
2026-08-21,000019,深粮控股,6.36,-7.289,206800837.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300236,上海新阳,88.7,-7.382,1547693062.0,,False,4.0,False,True,False,False,False,1
2026-08-21,000525,红太阳,4.26,-7.391,198459514.0,,False,2.0,False,True,False,False,False,1
2026-08-21,301211,亨迪药业,12.47,-7.493,438375033.0,,False,2.0,False,True,False,False,False,1
2026-08-21,002821,凯莱英,168.1,-7.84,3507334546.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002437,誉衡药业,4.35,-8.034,2994888034.0,,False,5.0,False,True,False,False,False,1
2026-08-21,600737,中粮糖业,14.56,-8.139,1517422100.0,,False,1.0,False,True,False,False,False,1
2026-08-21,600783,鲁信创投,17.1,-8.163,563918054.0,,False,2.0,False,True,False,False,False,1
2026-08-21,603221,爱丽家居,26.26,-8.182,620551398.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688179,阿拉丁,20.89,-8.216,516547805.0,,False,5.0,False,True,False,False,False,1
2026-08-21,603113,金能科技,5.09,-8.288,230826402.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300404,博济医药,14.43,-8.323,1067142697.0,,False,5.0,False,True,False,False,False,1
2026-08-21,688670,金迪克,15.95,-8.491,96486952.0,,False,1.0,False,True,False,False,False,1
2026-08-21,920111,聚星科技,29.15,-8.621,160707762.0,,False,3.0,False,True,False,False,False,1
2026-08-21,920371,欧福蛋业,7.41,-8.744,38337764.0,,False,3.0,False,True,False,False,False,1
2026-08-21,002333,罗普斯金,5.21,-8.757,222973311.0,,False,2.0,False,True,False,False,False,1
2026-08-21,002172,澳洋健康,4.04,-9.009,710228609.0,,False,4.0,False,True,False,False,False,1
2026-08-21,920946,森萱医药,10.19,-9.018,232117354.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002041,登海种业,9.26,-9.037,479956351.0,,False,3.0,False,True,False,False,False,1
2026-08-21,000735,罗 牛 山,5.43,-9.197,677460753.0,,False,3.0,False,True,False,False,False,1
2026-08-21,920403,康农种业,19.31,-9.385,114574926.0,,False,3.0,False,True,False,False,False,1
2026-08-21,688238,和元生物,7.28,-9.453,530086534.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300313,天山生物,12.8,-9.477,556324821.0,,False,2.0,False,True,False,False,False,1
2026-08-21,603881,数据港,27.33,-9.503,2459191529.0,,False,1.0,False,True,False,False,False,1
2026-08-21,688289,圣湘生物,15.78,-9.57,305710689.0,,False,1.0,False,True,False,False,False,1
2026-08-21,301047,义翘神州,118.8,-9.665,2084355925.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300598,诚迈科技,32.93,-9.781,785309198.0,,False,3.0,False,True,False,False,False,1
2026-08-21,000523,红棉股份,3.18,-9.915,477337484.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300601,康泰生物,13.03,-9.952,1081016659.0,,False,1.0,False,True,False,False,False,1
2026-08-21,600272,开开实业,16.5,-9.984,240174145.0,,False,4.0,False,True,False,False,False,1
2026-08-21,605179,一鸣食品,31.55,-9.986,609121015.0,,False,3.0,False,True,False,False,False,1
2026-08-21,603395,红四方,27.58,-9.987,272837713.0,,False,1.0,False,True,False,False,False,1
2026-08-21,002900,哈三联,13.77,-10.0,262288328.0,,False,4.0,False,True,False,False,False,1
2026-08-21,600371,万向德农,7.74,-10.0,231340606.0,,False,2.0,False,True,False,False,False,1
2026-08-21,601011,宝泰隆,2.88,-10.0,182243574.0,,False,1.0,False,True,False,False,False,1
2026-08-21,603382,海阳科技,20.34,-10.0,159601048.0,,False,2.0,False,True,False,False,False,1
2026-08-21,000505,京粮控股,6.74,-10.013,425335840.0,,False,2.0,False,True,False,False,False,1
2026-08-21,301166,优宁维,30.64,-10.041,336265241.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300363,博腾股份,21.89,-10.58,1497714433.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300009,安科生物,8.97,-11.626,1383934677.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300970,华绿生物,19.18,-11.776,577699766.0,,False,3.0,False,True,False,False,False,1
2026-08-21,300189,神农种业,5.59,-11.83,1509844224.0,,False,3.0,False,True,False,False,False,1
2026-08-21,301207,华兰疫苗,17.85,-11.852,400390293.0,,False,1.0,False,True,False,False,False,1
2026-08-21,300069,金利华电,27.0,-12.081,660125797.0,,False,2.0,False,True,False,False,False,1
2026-08-21,920087,秋乐种业,14.27,-15.211,335254749.0,,False,3.0,False,True,False,False,False,1
2026-08-21,002843,泰嘉股份,16.33,4.814,190598455.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300499,高澜股份,28.26,3.783,464446944.0,,False,5.0,False,False,False,False,False,0
2026-08-21,301182,凯旺科技,68.1,3.653,167565824.0,,False,4.0,False,False,True,True,False,0
2026-08-21,000878,云南铜业,16.58,3.045,635422787.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300846,首都在线,19.41,2.971,569525138.0,,False,5.0,False,False,False,False,False,0
2026-08-21,000917,电广传媒,7.06,2.915,159636624.0,,False,5.0,False,False,False,False,False,0
2026-08-21,600362,江西铜业,45.86,2.894,2076863586.0,,False,4.0,False,False,False,False,False,0
2026-08-21,605255,天普股份,67.67,2.873,44717061.0,,False,3.0,False,False,False,False,False,0
2026-08-21,002141,贤丰控股,6.45,2.871,926652809.0,,False,3.0,False,False,True,True,False,0
2026-08-21,002297,博云新材,17.78,2.834,695366704.0,,False,4.0,False,False,False,False,False,0
2026-08-21,688256,寒武纪,1035.0,2.386,12446848997.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301580,爱迪特,51.34,2.291,238469684.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301306,西测测试,88.98,2.276,334466499.0,,False,4.0,False,False,False,False,False,0
2026-08-21,002167,东方锆业,16.74,2.073,725308848.0,,False,4.0,False,False,True,False,False,0
2026-08-21,688082,盛美上海,301.1,2.068,1640017380.0,,False,3.0,False,False,False,False,False,0
2026-08-21,688308,欧科亿,97.28,1.939,653230563.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300102,乾照光电,18.13,1.911,465882240.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301365,矩阵股份,39.18,1.872,115653764.0,,False,5.0,False,False,False,False,False,0
2026-08-21,600288,XD大恒科,11.45,1.868,296849007.0,,False,5.0,False,False,False,False,False,0
2026-08-21,603890,春秋电子,18.07,1.86,433810486.0,,False,5.0,False,False,False,False,False,0
2026-08-21,301500,飞南资源,23.15,1.848,259148491.0,,False,4.0,False,False,False,False,False,0
2026-08-21,920117,龙鑫智能,29.88,1.667,103978732.0,,False,5.0,False,False,True,True,False,0
2026-08-21,688257,新锐股份,58.05,1.664,576934565.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301026,浩通科技,21.48,1.656,214263040.0,,False,4.0,False,False,False,False,False,0
2026-08-21,002703,浙江世宝,13.65,1.563,273958359.0,,False,3.0,False,False,True,False,False,0
2026-08-21,920533,骏创科技,17.88,1.476,25440609.0,,False,3.0,False,False,False,False,False,0
2026-08-21,920505,九菱科技,28.04,1.41,23310331.0,,False,5.0,False,False,False,False,False,0
2026-08-21,688017,绿的谐波,314.35,1.403,2129429817.0,,False,3.0,False,False,False,False,False,0
2026-08-21,688585,上纬新材,143.86,1.381,760697095.0,,False,3.0,False,False,False,False,False,0
2026-08-21,600590,泰豪科技,8.29,1.345,153192506.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300322,硕贝德,17.62,1.323,263121222.0,,False,5.0,False,False,False,False,False,0
2026-08-21,002645,华宏科技,19.45,1.302,530999856.0,,False,5.0,False,False,False,False,False,0
2026-08-21,600143,金发科技,14.31,1.202,480528316.0,,False,3.0,False,False,False,False,False,0
2026-08-21,600791,京能置业,7.48,1.081,78437776.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300718,长盛轴承,57.63,1.017,446732615.0,,False,3.0,False,False,False,False,False,0
2026-08-21,000021,深科技,37.9,0.986,2332260173.0,,False,4.0,False,False,False,True,False,0
2026-08-21,688359,三孚新科,95.98,0.904,385080319.0,,False,4.0,False,False,False,True,False,0
2026-08-21,605598,上海港湾,26.46,0.877,84154286.0,,False,4.0,False,False,False,False,False,0
2026-08-21,920475,三友科技,11.98,0.842,6769719.0,,False,5.0,False,False,False,False,False,0
2026-08-21,300900,广联航空,22.04,0.823,338210147.0,,False,4.0,False,False,False,False,False,0
2026-08-21,688008,澜起科技,200.55,0.723,4259877036.0,,False,4.0,False,False,False,True,False,0
2026-08-21,688237,超卓航科,56.2,0.717,50954462.0,,False,5.0,False,False,True,True,False,0
2026-08-21,300227,光韵达,11.75,0.686,165668180.0,,False,5.0,False,False,False,False,False,0
2026-08-21,601133,柏诚股份,25.35,0.675,199119681.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301696,三瑞智能,99.14,0.619,144345224.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301069,凯盛新材,16.26,0.619,61764148.0,,False,4.0,False,False,False,False,False,0
2026-08-21,920576,天力复合,39.87,0.606,69325740.0,,False,3.0,False,False,False,False,False,0
2026-08-21,300409,道氏技术,18.38,0.602,275430619.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301362,民爆光电,120.37,0.585,272116087.0,,False,4.0,False,False,True,False,False,0
2026-08-21,002922,伊戈尔,25.41,0.435,639576635.0,,False,4.0,False,False,False,False,False,0
2026-08-21,002185,华天科技,17.42,0.403,2687470177.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301459,丰茂股份,31.35,0.384,48981052.0,,False,4.0,False,False,False,False,False,0
2026-08-21,688066,*ST航图,8.44,0.357,31739137.0,,False,4.0,False,False,True,False,False,0
2026-08-21,601890,亚星锚链,8.5,0.354,134001844.0,,False,5.0,False,False,False,False,False,0
2026-08-21,603496,恒为科技,24.22,0.331,226876673.0,,False,5.0,False,False,False,False,False,0
2026-08-21,300537,广信材料,19.64,0.306,90342021.0,,False,5.0,False,False,False,False,False,0
2026-08-21,603979,金诚信,75.1,0.267,394134375.0,,False,5.0,False,False,False,False,False,0
2026-08-21,301667,纳百川,63.2,0.222,107481228.0,,False,3.0,False,False,False,False,False,0
2026-08-21,002628,成都路桥,4.91,0.204,55359279.0,,False,5.0,False,False,False,False,False,0
2026-08-21,301265,华新科技,19.73,0.152,84012101.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300591,万里马,6.67,0.15,212151006.0,,False,5.0,False,False,False,False,False,0
2026-08-21,920106,林泰新材,35.69,0.084,7262475.0,,False,3.0,False,False,False,False,False,0
2026-08-21,920125,鸿仕达,120.5,0.008,134535495.0,,False,4.0,False,False,False,True,False,0
2026-08-21,688521,芯原股份,178.38,0.006,2537211817.0,,False,4.0,False,False,False,False,False,0
2026-08-21,600121,郑州煤电,3.97,0.0,294048850.0,,False,2.0,False,False,False,False,False,0
2026-08-21,002446,盛路通信,8.52,0.0,142294081.0,,False,5.0,False,False,True,False,False,0
2026-08-21,300403,汉宇集团,9.22,0.0,48857942.0,,False,4.0,False,False,False,False,False,0
2026-08-21,001232,嘉立创,149.86,-0.033,479979522.0,,False,4.0,False,False,False,False,False,0
2026-08-21,603286,日盈电子,41.06,-0.097,76202857.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300471,厚普股份,9.7,-0.103,41139467.0,,False,5.0,False,False,False,False,False,0
2026-08-21,603336,宏辉果蔬,9.25,-0.108,157750185.0,,False,3.0,False,False,False,False,False,0
2026-08-21,300369,绿盟科技,6.92,-0.144,218615102.0,,False,5.0,False,False,True,True,False,0
2026-08-21,002602,世纪华通,13.82,-0.145,825213887.0,,False,5.0,False,False,True,True,False,0
2026-08-21,002517,恺英网络,16.62,-0.18,902987876.0,,False,5.0,False,False,True,True,False,0
2026-08-21,000837,秦川机床,10.05,-0.199,170784703.0,,False,3.0,False,False,False,False,False,0
2026-08-21,002896,中大力德,68.62,-0.204,766721460.0,,False,3.0,False,False,False,False,False,0
2026-08-21,603226,菲林格尔,44.6,-0.224,72146445.0,,False,5.0,False,False,False,False,False,0
2026-08-21,002067,景兴纸业,4.01,-0.249,126487923.0,,False,3.0,False,False,False,False,False,0
2026-08-21,600580,卧龙电驱,30.92,-0.258,1292227634.0,,False,3.0,False,False,False,False,False,0
2026-08-21,920510,丰光精密,22.55,-0.265,134348964.0,,False,3.0,False,False,False,False,False,0
2026-08-21,300553,集智股份,40.6,-0.27,138546661.0,,False,4.0,False,False,False,False,False,0
2026-08-21,920096,嘉晨智能,34.04,-0.293,21959561.0,,False,3.0,False,False,False,False,False,0
2026-08-21,600758,辽宁能源,3.34,-0.299,256951592.0,,False,2.0,False,False,False,False,False,0
2026-08-21,300788,中信出版,23.9,-0.334,143088229.0,,False,3.0,False,False,False,False,False,0
2026-08-21,688107,安路科技,31.3,-0.35,164025554.0,,False,4.0,False,False,False,False,False,0
2026-08-21,688403,汇成股份,23.01,-0.39,733971789.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300024,机器人,14.88,-0.402,350459786.0,,False,3.0,False,False,False,False,False,0
2026-08-21,688376,美埃科技,67.16,-0.474,81070933.0,,False,4.0,False,False,True,False,False,0
2026-08-21,688458,美芯晟,33.5,-0.505,43042813.0,,False,5.0,False,False,False,False,False,0
2026-08-21,688790,昂瑞微,96.27,-0.506,20962260.0,,False,5.0,False,False,False,False,False,0
2026-08-21,603813,原尚股份,29.21,-0.511,16207199.0,,False,3.0,False,False,False,False,False,0
2026-08-21,000936,华西股份,5.49,-0.543,198768929.0,,False,5.0,False,False,False,False,False,0
2026-08-21,301413,安培龙,62.09,-0.545,184080226.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300873,海晨股份,15.4,-0.581,121971922.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300508,维宏股份,43.43,-0.618,127469086.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300738,奥飞数据,20.83,-0.62,728102249.0,,False,5.0,False,False,True,False,False,0
2026-08-21,920593,鼎智科技,23.69,-0.629,40022357.0,,False,3.0,False,False,False,False,False,0
2026-08-21,000551,创元科技,12.52,-0.635,180256493.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301448,开创电气,41.52,-0.646,45014934.0,,False,5.0,False,False,False,False,False,0
2026-08-21,002053,云南能投,9.11,-0.654,51995607.0,,False,3.0,False,False,False,False,False,0
2026-08-21,002467,二六三,4.5,-0.662,100025629.0,,False,5.0,False,False,False,False,False,0
2026-08-21,920839,万通液压,23.99,-0.663,15302301.0,,False,3.0,False,False,False,False,False,0
2026-08-21,002887,绿茵生态,9.22,-0.753,61102355.0,,False,4.0,False,False,False,False,False,0
2026-08-21,688031,星环科技,105.53,-0.771,378523422.0,,False,4.0,False,False,False,False,False,0
2026-08-21,301538,骏鼎达,38.0,-0.783,81754532.0,,False,3.0,False,False,False,False,False,0
2026-08-21,301363,美好医疗,16.86,-0.824,275115638.0,,False,3.0,False,False,False,False,False,0
2026-08-21,920152,昆工科技,12.71,-0.858,12556648.0,,False,3.0,False,False,False,False,False,0
2026-08-21,300634,彩讯股份,19.48,-0.865,140485006.0,,False,5.0,False,False,False,True,False,0
2026-08-21,301235,华康洁净,43.35,-0.869,289929291.0,,False,4.0,False,False,False,False,False,0
2026-08-21,002190,成飞集成,22.81,-0.912,80821629.0,,False,5.0,False,False,False,False,False,0
2026-08-21,688220,翱捷科技,94.38,-0.924,573363139.0,,False,4.0,False,False,False,True,False,0
2026-08-21,600889,*ST京化,13.27,-0.97,24015848.0,,False,5.0,False,False,False,False,False,0
2026-08-21,688600,皖仪科技,26.79,-0.998,43710087.0,,False,3.0,False,False,True,False,False,0
2026-08-21,688652,京仪装备,143.48,-1.076,751456488.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300467,迅游科技,32.79,-1.146,91223589.0,,False,5.0,False,False,False,False,False,0
2026-08-21,920578,巨能股份,16.38,-1.266,13136166.0,,False,3.0,False,False,False,False,False,0
2026-08-21,002668,TCL智家,9.25,-1.281,128987565.0,,False,4.0,False,False,False,False,False,0
2026-08-21,300052,中青宝,10.56,-1.493,100012935.0,,False,5.0,False,False,True,True,False,0
2026-08-21,600881,亚泰集团,1.96,-1.508,398567513.0,,False,1.0,False,False,False,False,False,0
2026-08-21,603199,九华旅游,33.45,-1.618,116318671.0,,False,1.0,False,False,False,False,False,0
2026-08-21,600539,狮头股份,15.11,-1.628,449958855.0,,False,1.0,False,False,False,False,False,0
2026-08-21,300642,透景生命,13.71,-1.65,57762466.0,,False,1.0,False,False,False,False,False,0
2026-08-21,600315,上海家化,18.09,-1.685,239527089.0,,False,1.0,False,False,False,False,False,0
2026-08-21,688351,微电生理,20.2,-1.703,78364484.0,,False,1.0,False,False,False,False,False,0
2026-08-21,601877,正泰电器,25.82,-1.75,1365121158.0,,False,1.0,False,False,False,False,False,0
2026-08-21,000158,常山北明,12.67,-1.783,311403955.0,,False,3.0,False,False,False,False,False,0
2026-08-21,300836,佰奥智能,48.42,-1.785,86696516.0,,False,4.0,False,False,False,False,False,0
2026-08-21,601882,海天精工,20.1,-1.855,97788667.0,,False,4.0,False,False,False,False,False,0
2026-08-21,603193,润本股份,20.96,-1.873,170634935.0,,False,1.0,False,False,False,False,False,0
2026-08-21,688699,明微电子,60.52,-1.912,188406378.0,,False,5.0,False,False,False,False,False,0
2026-08-21,300887,谱尼测试,7.14,-1.923,71856280.0,,False,1.0,False,False,True,False,False,0
2026-08-21,688788,科思科技,29.87,-1.937,132381428.0,,False,1.0,False,False,False,False,False,0
2026-08-21,002622,皓宸医疗,2.51,-1.953,72055670.0,,False,1.0,False,False,False,False,False,0
2026-08-21,603016,新宏泰,30.08,-1.956,279874792.0,,False,1.0,False,False,False,False,False,0
2026-08-21,002345,潮宏基,9.97,-1.967,272521523.0,,False,1.0,False,False,False,True,False,0
2026-08-21,920091,大鹏工业,28.33,-1.972,14268317.0,,False,3.0,False,False,False,False,False,0
2026-08-21,001324,长青科技,18.51,-2.063,52063655.0,,False,1.0,False,False,False,False,False,0
2026-08-21,300347,泰格医药,54.37,-2.071,1213739281.0,,False,1.0,False,False,False,False,False,0
2026-08-21,002351,漫步者,9.87,-2.083,83077395.0,,False,1.0,False,False,False,False,False,0
2026-08-21,688372,伟测科技,123.05,-2.132,900991335.0,,False,4.0,False,False,False,False,False,0
2026-08-21,688613,奥精医疗,15.45,-2.153,36296113.0,,False,1.0,False,False,False,False,False,0
